Duplex for sale in LaSalle (Montréal) - $639000,7699 - 7701 Rue  Broadway LaSalle (Montr&#233;al),,639000,45.43044,-73.601886,Attached,1951,,,Basement 6 feet or +
Condo for sale in Ville-Marie (Montréal) - $1790000,2600 Avenue  Pierre-Dupuy apt. 232-234 Ville-Marie (Montr&#233;al) Neighbourhood Cit&#233; du Havre,10 Rooms  2+0 Bedrooms  1+2 Bathrooms/Powder rooms  ,1790000,45.498994,-73.544184,Undivided,1967 Historic,2496 sqft,Garage (3),Located on a river Navigable body of water Elevator
Duplex for sale in Ahuntsic-Cartierville (Montréal) - $749900,10410 - 10412 Rue  Jeanne-Mance Ahuntsic-Cartierville (Montr&#233;al) Neighbourhood Ahuntsic West,,749900,45.544123,-73.669436,Semi-detached,1961,2377 sqft,Driveway (1) Garage (1),Basement 6 feet or +
Lot for sale in Rosemont/La Petite-Patrie (Montréal) - $929000,5606Z Avenue  Jeanne-d&#39;Arc Rosemont/La Petite-Patrie (Montr&#233;al) Neighbourhood Old Rosemont,,929000,45.55918688,-73.57184142,,,4514 sqft,,
Condo for sale in Rivière-des-Prairies/Pointe-aux-Trembles (Montréal) - $160000,1052 Rue de la Famille-Dubreuil Rivi&#232;re-des-Prairies/Pointe-aux-Trembles (Montr&#233;al) Neighbourhood Pointe-aux-Trembles,5 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,160000,45.693552,-73.493353,Divided,1997,894 sqft,Driveway (1),
Condo for sale in Rivière-des-Prairies/Pointe-aux-Trembles (Montréal) - $155000,12485 boulevard  Marien Rivi&#232;re-des-Prairies/Pointe-aux-Trembles (Montr&#233;al) Neighbourhood Rivi&#232;re-des-Prairies,5 Rooms  1+0 Bedroom  1+0 Bathroom/Powder room  ,155000,45.65878702,-73.56317076,Divided,2007,775 sqft,Driveway (1),
Condo for sale in Verdun/Île-des-Soeurs (Montréal) - $334000,760 Chemin  Marie-Le Ber apt. 313 Verdun/&#206;le-des-Soeurs (Montr&#233;al) Neighbourhood &#206;le-des-Soeurs,7 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,334000,45.46461,-73.550104,Divided,1994,924 sqft,Garage (2),Elevator
Condo for sale in Côte-des-Neiges/Notre-Dame-de-Grâce (Montréal) - $709000,4239 Rue  Jean-Talon Ouest apt. 1005 C&#244;te-des-Neiges/Notre-Dame-de-Gr&#226;ce (Montr&#233;al) Neighbourhood C&#244;te-des-Neiges,5 Rooms  3+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,709000,45.499678,-73.647322,Divided,2012,1605 sqft,Garage (1),Adapted for reduced mobility Elevator
Duplex for sale in LaSalle (Montréal) - $299000,224 - 226 Rue  Larente LaSalle (Montr&#233;al),,299000,45.433134,-73.64046,Detached,1949,3807 sqft,Driveway (2),Basement 6 feet or +
5plex for sale in Mercier/Hochelaga-Maisonneuve (Montréal) - $1489000,3470 - 3476 Rue  La Fontaine Mercier/Hochelaga-Maisonneuve (Montr&#233;al) Neighbourhood Hochelaga-Maisonneuve,,1489000,45.543176,-73.543304,Attached,2010,2750 sqft,Driveway (1),
Condo for sale in Rosemont/La Petite-Patrie (Montréal) - $713482,5000 boulevard de l&#39;Assomption apt. 1204 Rosemont/La Petite-Patrie (Montr&#233;al) Neighbourhood Cit&#233;-Jardin,7 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,713482,45.5704083,-73.55445755,Divided,2014,,,
Condo for sale in LaSalle (Montréal) - $349400,7051 Rue  Allard apt. 408 LaSalle (Montr&#233;al),7 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,349400,45.4490166,-73.60710096,Divided,2017,,,Elevator
Condo for sale in Mercier/Hochelaga-Maisonneuve (Montréal) - $407900 +GST/QST,3950 Rue  Sherbrooke Est apt. 309 Mercier/Hochelaga-Maisonneuve (Montr&#233;al) Neighbourhood Hochelaga-Maisonneuve,5 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,407900,45.552434,-73.554784,Divided,To be built New,,Garage (1),Elevator
Duplex for sale in Le Plateau-Mont-Royal (Montréal) - $1275000 +GST/QST,5402 - 5404 Avenue du Parc Le Plateau-Mont-Royal (Montr&#233;al) Neighbourhood Mile-End,,1275000,45.521699,-73.601075,Attached,1964,,Carport (2),Basement 6 feet or +
Condo for sale in LaSalle (Montréal) - $419000,7020 Rue  Allard apt. 725 LaSalle (Montr&#233;al),5 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,419000,45.448067,-73.607283,Divided,2014,990 sqft,Garage (1),
House for sale in Ville-Marie (Montréal) - $1595000,4110 Chemin de Trafalgar Ville-Marie (Montr&#233;al) Neighbourhood Central West,7 Rooms  4+0 Bedrooms  3+0 Bathrooms/Powder rooms  ,1595000,45.49402824,-73.60028277,Two or more storey Semi-detached,1963,,Garage (2),
Townhouse for sale in Dollard-Des Ormeaux - $249900,1120 Rue  Hyman Dollard-Des Ormeaux Neighbourhood East,9 Rooms  3+0 Bedrooms  1+1 Bathrooms/Powder rooms  ,249900,45.498001,-73.784795,More than one storey Semi-detached,1972,603 sqft,Driveway (1),Basement 6 feet or +
House for sale in Anjou (Montréal) - $599000,10266 boulevard des Galeries-d&#39;Anjou Anjou (Montr&#233;al),12 Rooms  4+0 Bedrooms  1+1 Bathrooms/Powder rooms  ,599000,45.60885801,-73.59150869,Two or more storey Semi-detached,2001,2465 sqft,Driveway (2) Garage (2),
Condo for sale in Saint-Laurent (Montréal) - $319000,11015 boulevard  Cavendish apt. 108 Saint-Laurent (Montr&#233;al) Neighbourhood Others,9 Rooms  3+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,319000,45.4999504,-73.70191742,Divided,1981,1293 sqft,Garage (1),
House for sale in L'Île-Bizard/Sainte-Geneviève (Montréal) - $379000,220 Rue  Bouchette L&#39;&#206;le-Bizard/Sainte-Genevi&#232;ve (Montr&#233;al) Neighbourhood L&#39;&#206;le-Bizard,7 Rooms  3+0 Bedrooms  1+1 Bathrooms/Powder rooms  ,379000,45.49713547,-73.88110334,Two or more storey Detached,1987,6018 sqft,Driveway (1) Garage (1),
4plex for sale in Villeray/Saint-Michel/Parc-Extension (Montréal) - $719000,2144 - 2148 Rue  Tillemont Villeray/Saint-Michel/Parc-Extension (Montr&#233;al) Neighbourhood Villeray,,719000,45.55469749,-73.61368033,Semi-detached,1953,2413 sqft,Garage (1),Basement 6 feet or +
House for sale in Pierrefonds-Roxboro (Montréal) - $949000,19227 Rue des Palefreniers Pierrefonds-Roxboro (Montr&#233;al) Neighbourhood Pierrefonds/West,9 Rooms  4+0 Bedrooms  2+1 Bathrooms/Powder rooms  ,949000,45.457677,-73.907302,Two or more storey Detached,2011,7861 sqft,Driveway (4) Garage (2),
Condo for sale in Pointe-Claire - $399000,400 Avenue  Hearne apt. 105 Pointe-Claire Neighbourhood Central East,6 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,399000,45.466708,-73.802497,Divided,2011,1107 sqft,Driveway (1) Garage (2),Elevator
Condo for sale in Ville-Marie (Montréal) - $3399000,1225 boulevard  Robert-Bourassa apt. PH-3001 Ville-Marie (Montr&#233;al) Neighbourhood Central West,8 Rooms  4+0 Bedrooms  4+1 Bathrooms/Powder rooms  ,3399000,45.502717,-73.568852,Divided,2013,2721 sqft,Garage (2),Adapted for reduced mobility Elevator
Condo for sale in Verdun/Île-des-Soeurs (Montréal) - $347500,33 3e Avenue Verdun/&#206;le-des-Soeurs (Montr&#233;al) Neighbourhood Verdun,5 Rooms  2+1 Bedrooms  1+0 Bathroom/Powder room  ,347500,45.45722453,-73.56505417,Undivided,1919,938 sqft,,
Triplex for sale in Le Plateau-Mont-Royal (Montréal) - $1099000,5104 - 5108 Rue  Jeanne-Mance Le Plateau-Mont-Royal (Montr&#233;al) Neighbourhood Mile-End,,1099000,45.520326,-73.595554,Attached,Unknown age Being converted,1850 sqft,,
House for sale in Rivière-des-Prairies/Pointe-aux-Trembles (Montréal) - $199000,12434 boulevard  Saint-Jean-Baptiste Rivi&#232;re-des-Prairies/Pointe-aux-Trembles (Montr&#233;al) Neighbourhood Rivi&#232;re-des-Prairies,6 Rooms  3+0 Bedrooms  1+0 Bathroom/Powder room  ,199000,45.667042,-73.547929,Bungalow Detached,1948,7725 sqft,Driveway (2),
Condo for sale in Outremont (Montréal) - $1768560 +GST/QST,1420 boulevard  Mont-Royal apt. 311 Outremont (Montr&#233;al),7 Rooms  3+0 Bedrooms  3+0 Bathrooms/Powder rooms  ,1768560,45.51140775,-73.60719586,Divided,To be built New,,,
Condo for sale in Saint-Laurent (Montréal) - $698000,2375 Rue des &#201;quinoxes apt. 201 Saint-Laurent (Montr&#233;al) Neighbourhood New Saint-Laurent/Bois-Franc,8 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,698000,45.51738123,-73.71254925,Divided,2018,,Garage (2),Adapted for reduced mobility Elevator
Condo for sale in Côte-des-Neiges/Notre-Dame-de-Grâce (Montréal) - $599000,5415 Avenue  Brodeur C&#244;te-des-Neiges/Notre-Dame-de-Gr&#226;ce (Montr&#233;al) Neighbourhood Notre-Dame-de-Gr&#226;ce,9 Rooms  3+0 Bedrooms  1+0 Bathroom/Powder room  ,599000,45.47689705,-73.6202327,Undivided,1928,2086 sqft,Driveway (1),Basement 6 feet or +
Condo for sale in Rosemont/La Petite-Patrie (Montréal) - $469000,2530 Place  Michel-Brault apt. 526 Rosemont/La Petite-Patrie (Montr&#233;al) Neighbourhood Old Rosemont,5 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,469000,45.54258638,-73.57344877,Divided,2015,860 sqft,Garage (1),Elevator
Condo for sale in Rivière-des-Prairies/Pointe-aux-Trembles (Montréal) - $204000,9906 boulevard  Perras Rivi&#232;re-des-Prairies/Pointe-aux-Trembles (Montr&#233;al) Neighbourhood Rivi&#232;re-des-Prairies,8 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,204000,45.65897454,-73.56301481,Divided,2007,954 sqft,Garage (1),
Condo for sale in Côte-des-Neiges/Notre-Dame-de-Grâce (Montréal) - $369000,5505 Chemin  Queen-Mary apt. 401 C&#244;te-des-Neiges/Notre-Dame-de-Gr&#226;ce (Montr&#233;al) Neighbourhood C&#244;te-des-Neiges,4 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,369000,45.48137816,-73.6313979,Divided,2013,634 sqft,Garage (1),Elevator
Condo for sale in Le Plateau-Mont-Royal (Montréal) - $345000,1897 Rue  Gauthier Le Plateau-Mont-Royal (Montr&#233;al) Neighbourhood Le Plateau-Mont-Royal,5 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,345000,45.530618,-73.566679,Divided,1910,758 sqft,Driveway (1),
House for sale in Le Sud-Ouest (Montréal) - $525000,6579 Avenue  Newman Le Sud-Ouest (Montr&#233;al) Neighbourhood Saint-Paul/&#201;mard,12 Rooms  3+0 Bedrooms  1+2 Bathrooms/Powder rooms  ,525000,45.453134,-73.605147,Two or more storey Attached,1985,1651 sqft,Carport (1) Driveway (1) Garage (1),Basement 6 feet or +
Condo for sale in Côte-des-Neiges/Notre-Dame-de-Grâce (Montréal) - $385000,7317 Avenue  Victoria apt. 102 C&#244;te-des-Neiges/Notre-Dame-de-Gr&#226;ce (Montr&#233;al) Neighbourhood C&#244;te-des-Neiges,7 Rooms  2+0 Bedrooms  1+1 Bathrooms/Powder rooms  ,385000,45.49963817,-73.64867437,Divided,2013,,Garage (1),
Triplex for sale in Villeray/Saint-Michel/Parc-Extension (Montréal) - $569000,8383 - 8387 Rue  Saint-Urbain Villeray/Saint-Michel/Parc-Extension (Montr&#233;al) Neighbourhood Villeray,,569000,45.538698,-73.636541,Semi-detached,1951,3200 sqft,Driveway (2),Basement 6 feet or +
Condo for sale in Ville-Marie (Montréal) - $489700,445 Avenue  Viger Ouest apt. 310 Ville-Marie (Montr&#233;al) Neighbourhood Central West,4 Rooms  1+0 Bedroom  1+1 Bathrooms/Powder rooms  ,489700,45.503497,-73.561972,Divided,2001,1170 sqft,,Elevator
House for sale in Dorval - $587000,2280 Avenue  Swallow Dorval Neighbourhood South West,12 Rooms  3+1 Bedrooms  2+1 Bathrooms/Powder rooms  ,587000,45.44400677,-73.77449863,Two or more storey Detached,1975,5888 sqft,Garage (1),Basement 6 feet or +
Condo for sale in Saint-Laurent (Montréal) - $309000,11115 boulevard  Cavendish apt. 1009 Saint-Laurent (Montr&#233;al) Neighbourhood Others,7 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,309000,45.50065466,-73.70318771,Divided,1990,990 sqft,Garage (1),Elevator
Triplex for sale in Rosemont/La Petite-Patrie (Montréal) - $573000,6965 - 6967 29e Avenue Rosemont/La Petite-Patrie (Montr&#233;al) Neighbourhood New Rosemont,,573000,45.569273,-73.584203,Semi-detached,1951,2050 sqft,,Basement 6 feet or +
Condo for sale in Westmount - $1190000,215 Avenue  Redfern apt. 403 Westmount,6 Rooms  2+0 Bedrooms  2+1 Bathrooms/Powder rooms  ,1190000,45.48350684,-73.59091346,Divided,2015,1397 sqft,Garage (1),
4plex for sale in Villeray/Saint-Michel/Parc-Extension (Montréal) - $489000,9249 boulevard  Saint-Michel Villeray/Saint-Michel/Parc-Extension (Montr&#233;al) Neighbourhood Saint-Michel,,489000,45.573562,-73.631098,Attached,1957,2599 sqft,,Basement 6 feet or +
House for sale in Hampstead - $1000217 +GST/QST,5566 Avenue  MacDonald Hampstead,15 Rooms  3+1 Bedrooms  4+1 Bathrooms/Powder rooms  ,1000217,45.483869,-73.639693,Two or more storey Attached,2018 New,,Garage (2),
House for sale in L'Île-Bizard/Sainte-Geneviève (Montréal) - $779000,223 Rue  Saint-Rapha&#235;l L&#39;&#206;le-Bizard/Sainte-Genevi&#232;ve (Montr&#233;al) Neighbourhood L&#39;&#206;le-Bizard,17 Rooms  5+0 Bedrooms  3+1 Bathrooms/Powder rooms  ,779000,45.503894,-73.904864,Two or more storey Detached,1994,9655 sqft,Driveway (6) Garage (2),Basement 6 feet or +
House for sale in Le Plateau-Mont-Royal (Montréal) - $1395000,5198 Rue  Chambord Le Plateau-Mont-Royal (Montr&#233;al) Neighbourhood Le Plateau-Mont-Royal,7 Rooms  3+1 Bedrooms  3+1 Bathrooms/Powder rooms  ,1395000,45.533462,-73.585719,Two or more storey Attached,1900,2150 sqft,Driveway (1),Basement 6 feet or +
Duplex for sale in LaSalle (Montréal) - $569000,9340 - 9342 Rue de Brome LaSalle (Montr&#233;al),,569000,45.421889,-73.643172,Detached,1963,3655 sqft,,
Condo for sale in Ville-Marie (Montréal) - $810900 +GST/QST,1400 boulevard  Ren&#233;-L&#233;vesque Ouest apt. 417 Ville-Marie (Montr&#233;al) Neighbourhood Golden Square Mile,6 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,810900,45.49528269,-73.57301871,Divided,Under construction New,,Garage (1),Adapted for reduced mobility Elevator
House for sale in Montréal-Ouest - $799000,208 Avenue  Wolseley Nord Montr&#233;al-Ouest,13 Rooms  5+0 Bedrooms  1+1 Bathrooms/Powder rooms  ,799000,45.453733,-73.651378,Two or more storey Detached,1890 Century,5400 sqft,Garage (1),
House for sale in L'Île-Bizard/Sainte-Geneviève (Montréal) - $511900 +GST/QST,15489 boulevard  Gouin Ouest apt. A2 L&#39;&#206;le-Bizard/Sainte-Genevi&#232;ve (Montr&#233;al) Neighbourhood Sainte-Genevi&#232;ve,13 Rooms  3+0 Bedrooms  2+1 Bathrooms/Powder rooms  ,511900,45.484242,-73.866457,Two or more storey Attached,To be built New,,Garage (2),Basement 6 feet or +
Triplex for sale in Villeray/Saint-Michel/Parc-Extension (Montréal) - $599000,7440 - 7444 Rue  Rousselot Villeray/Saint-Michel/Parc-Extension (Montr&#233;al) Neighbourhood Villeray,,599000,45.547275,-73.613404,Attached,1957,2007 sqft,Driveway (1) Garage (1),Basement 6 feet or +
Condo for sale in Ville-Marie (Montréal) - $2095000,275 Rue  Saint-Jacques apt. 101 Ville-Marie (Montr&#233;al) Neighbourhood Old Montr&#233;al,9 Rooms  3+0 Bedrooms  2+1 Bathrooms/Powder rooms  ,2095000,45.50286169,-73.55943739,Divided,1913 Historic,3637 sqft,,Elevator
Triplex for sale in Anjou (Montréal) - $637000,7521 - 7525 boulevard  Roi-Ren&#233; Anjou (Montr&#233;al),,637000,45.612049,-73.553892,Semi-detached,1964,3621 sqft,,
Condo for sale in Le Sud-Ouest (Montréal) - $625000,1340 Rue  Olier apt. 1301 Le Sud-Ouest (Montr&#233;al) Neighbourhood Griffintown,4 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,625000,45.490038,-73.559867,Divided,2016,849 sqft,Garage (1),Adapted for reduced mobility Elevator
House for sale in Dollard-Des Ormeaux - $689900,12 Rue de Capri Dollard-Des Ormeaux Neighbourhood Central,16 Rooms  4+1 Bedrooms  3+1 Bathrooms/Powder rooms  ,689900,45.49391491,-73.81009271,Two or more storey Detached,1975,5715 sqft,Driveway (4) Garage (1),Basement 6 feet or +
Condo for sale in Ville-Marie (Montréal) - $498000,650 Rue  Jean-D&#39;Estr&#233;es apt. 1306 Ville-Marie (Montr&#233;al) Neighbourhood Central,6 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,498000,45.494772,-73.565363,Divided,2006,,Garage (1),Adapted for reduced mobility Elevator
Condo for sale in Verdun/Île-des-Soeurs (Montréal) - $379000,201 Chemin de la Pointe-Sud apt. 611 Verdun/&#206;le-des-Soeurs (Montr&#233;al) Neighbourhood &#206;le-des-Soeurs,6 Rooms  1+0 Bedroom  1+0 Bathroom/Powder room  ,379000,45.44814417,-73.55493193,Divided,2006,741 sqft,Garage (1),Elevator
Lot for sale in Rivière-des-Prairies/Pointe-aux-Trembles (Montréal) - $95000,48e Avenue (R.-d.-P.) Rivi&#232;re-des-Prairies/Pointe-aux-Trembles (Montr&#233;al) Neighbourhood Rivi&#232;re-des-Prairies,,95000,45.65037319,-73.57496681,,,4864 sqft,,
Condo for sale in Le Plateau-Mont-Royal (Montréal) - $470000,3535 Avenue  Papineau apt. 2804 Le Plateau-Mont-Royal (Montr&#233;al) Neighbourhood Le Plateau-Mont-Royal,5 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,470000,45.52871,-73.565554,Divided,1971,943 sqft,Garage (1),Elevator
Condo for sale in LaSalle (Montréal) - $387000,6900 boulevard  Newman apt. 507 LaSalle (Montr&#233;al),8 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,387000,45.448342,-73.609431,Divided,2016,930 sqft,Garage (1),Adapted for reduced mobility Elevator
House for sale in Rivière-des-Prairies/Pointe-aux-Trembles (Montréal) - $363000,12367 Rue  Ren&#233;-L&#233;vesque Rivi&#232;re-des-Prairies/Pointe-aux-Trembles (Montr&#233;al) Neighbourhood Pointe-aux-Trembles,7 Rooms  3+0 Bedrooms  1+0 Bathroom/Powder room  ,363000,45.64596601,-73.49904117,Bungalow Detached,1961,4350 sqft,Carport (2),Basement 6 feet or +
Condo for sale in Mercier/Hochelaga-Maisonneuve (Montréal) - $184000,4853 Rue  La Fontaine Mercier/Hochelaga-Maisonneuve (Montr&#233;al) Neighbourhood Hochelaga-Maisonneuve,5 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,184000,45.55754822,-73.53435698,Undivided,1922,,,
House for sale in Westmount - $2315000,528 Avenue  Argyle Westmount,12 Rooms  3+1 Bedrooms  3+1 Bathrooms/Powder rooms  ,2315000,45.48799752,-73.600978,Two or more storey Semi-detached,1909,6391 sqft,Driveway (2) Garage (1),Basement 6 feet or +
Condo for sale in Rosemont/La Petite-Patrie (Montréal) - $415000,4900 boulevard de l&#39;Assomption apt. 312 Rosemont/La Petite-Patrie (Montr&#233;al) Neighbourhood Cit&#233;-Jardin,5 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,415000,45.56987771,-73.55596689,Divided,2011,913 sqft,Garage (1),Adapted for reduced mobility Elevator
Townhouse for sale in Villeray/Saint-Michel/Parc-Extension (Montréal) - $1108937 +GST/QST,8055 Avenue  Casgrain apt. 106 Villeray/Saint-Michel/Parc-Extension (Montr&#233;al) Neighbourhood Villeray,9 Rooms  3+1 Bedrooms  3+0 Bathrooms/Powder rooms  ,1108937,45.540117,-73.630106,More than one storey Detached,Under construction New,,Driveway (1),
Condo for sale in Rosemont/La Petite-Patrie (Montréal) - $289900,2530 Place  Michel-Brault apt. 523 Rosemont/La Petite-Patrie (Montr&#233;al) Neighbourhood Old Rosemont,5 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,289900,45.54190962,-73.57368293,Divided,2015,667 sqft,,Adapted for reduced mobility Elevator
Condo for sale in Mercier/Hochelaga-Maisonneuve (Montréal) - $109000,4908 Rue  Sainte-Catherine Est apt. 10 Mercier/Hochelaga-Maisonneuve (Montr&#233;al) Neighbourhood Hochelaga-Maisonneuve,4 Rooms  1+0 Bathroom/Powder room  ,109000,45.55688535,-73.53008603,Divided,1910,253 sqft,,
House for sale in Dollard-Des Ormeaux - $1375000,126 Rue  Montevista Dollard-Des Ormeaux Neighbourhood Central,18 Rooms  4+2 Bedrooms  4+1 Bathrooms/Powder rooms  ,1375000,45.482647,-73.816615,Two or more storey Detached,1989,11963 sqft,Driveway (4) Garage (2),Basement 6 feet or +
Condo for sale in Montréal-Nord (Montréal) - $229000,10011 boulevard  Pie-IX apt. 206 Montr&#233;al-Nord (Montr&#233;al),3 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,229000,45.58441607,-73.6301136,Divided,2013,883 sqft,,
House for sale in Westmount - $1838000,39 Avenue  Thornhill Westmount,11 Rooms  4+0 Bedrooms  3+1 Bathrooms/Powder rooms  ,1838000,45.48677435,-73.59923566,Two or more storey Semi-detached,1873,4108 sqft,Driveway (1) Garage (2),Basement 6 feet or +
4plex for sale in Montréal-Nord (Montréal) - $925000 +GST/QST,11235 Avenue  Plaza Montr&#233;al-Nord (Montr&#233;al),,925000,45.59192769,-73.64488884,Detached,2019 New,4000 sqft,Garage (1),
Condo for sale in Montréal-Est - $157500,48 Avenue  Broadway apt. 101 Montr&#233;al-Est,6 Rooms  2+0 Bedrooms  1+0 Bathroom/Powder room  ,157500,45.63091557,-73.50097014,Divided,2012,688 sqft,,
House for sale in Rivière-des-Prairies/Pointe-aux-Trembles (Montréal) - $299000,1443 8e Avenue Rivi&#232;re-des-Prairies/Pointe-aux-Trembles (Montr&#233;al) Neighbourhood Pointe-aux-Trembles,7 Rooms  3+1 Bedrooms  1+0 Bathroom/Powder room  ,299000,45.640665,-73.504887,Bungalow Detached,1956,5375 sqft,Driveway (2) Garage (1),Basement 6 feet or +
House for sale in Villeray/Saint-Michel/Parc-Extension (Montréal) - $2395000,7915 - 7917 Rue  Saint-Denis Villeray/Saint-Michel/Parc-Extension (Montr&#233;al) Neighbourhood Villeray,11 Rooms  1+0 Bedroom  2+2 Bathrooms/Powder rooms  ,2395000,45.54193946,-73.62634664,Two or more storey Semi-detached,1923,4503 sqft,Driveway (8),Basement 6 feet or +
House for sale in Dollard-Des Ormeaux - $449000,3 Rue  Breckenridge Dollard-Des Ormeaux Neighbourhood West,14 Rooms  3+1 Bedrooms  2+1 Bathrooms/Powder rooms  ,449000,45.4750753,-73.84064013,Bungalow Detached,1966,5490 sqft,Driveway (4) Garage (1),Basement 6 feet or +
House for sale in Rivière-des-Prairies/Pointe-aux-Trembles (Montréal) - $350000,12385 5e Avenue (R.-d.-P.) Rivi&#232;re-des-Prairies/Pointe-aux-Trembles (Montr&#233;al) Neighbourhood Rivi&#232;re-des-Prairies,8 Rooms  3+1 Bedrooms  2+0 Bathrooms/Powder rooms  ,350000,45.629609,-73.608116,Bungalow Detached,1979,4000 sqft,Driveway (1) Garage (1),Basement 6 feet or +
House for sale in Saint-Laurent (Montréal) - $839000,2405 Rue  Robitaille Saint-Laurent (Montr&#233;al) Neighbourhood Saint-Laurent North,15 Rooms  3+1 Bedrooms  2+2 Bathrooms/Powder rooms  ,839000,45.523125,-73.725755,Two or more storey Detached,1981,4950 sqft,Driveway (2) Garage (2),Basement 6 feet or +
House for sale in Rivière-des-Prairies/Pointe-aux-Trembles (Montréal) - $374900,16334 Rue  Marion Rivi&#232;re-des-Prairies/Pointe-aux-Trembles (Montr&#233;al) Neighbourhood Pointe-aux-Trembles,11 Rooms  3+0 Bedrooms  1+2 Bathrooms/Powder rooms  ,374900,45.700333,-73.481494,Two or more storey Semi-detached,2017,1999 sqft,,
House for sale in Dollard-Des Ormeaux - $975000,219 Rue  Montpellier Dollard-Des Ormeaux Neighbourhood Central,17 Rooms  3+1 Bedrooms  2+1 Bathrooms/Powder rooms  ,975000,45.48099273,-73.82171675,Two or more storey Detached,1998,5909 sqft,Driveway (6) Garage (2),Basement 6 feet or +
Condo for sale in Côte-des-Neiges/Notre-Dame-de-Grâce (Montréal) - $209000,2500 Chemin  Bates apt. 205 C&#244;te-des-Neiges/Notre-Dame-de-Gr&#226;ce (Montr&#233;al) Neighbourhood C&#244;te-des-Neiges,4 Rooms  1+0 Bedroom  1+0 Bathroom/Powder room  ,209000,45.51447,-73.630313,Divided,1962,,,Elevator
Condo for sale in LaSalle (Montréal) - $480000,6900 boulevard  Newman apt. 510 LaSalle (Montr&#233;al),9 Rooms  3+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,480000,45.448342,-73.609431,Divided,2016,1137 sqft,Garage (1),Adapted for reduced mobility Elevator
Condo for sale in Mercier/Hochelaga-Maisonneuve (Montréal) - $725000,1493 Avenue  De La Salle Mercier/Hochelaga-Maisonneuve (Montr&#233;al) Neighbourhood Hochelaga-Maisonneuve,6 Rooms  1+1 Bedrooms  2+1 Bathrooms/Powder rooms  ,725000,45.55054576,-73.53618444,Divided,1902 Century,3259 sqft,,Basement 6 feet or +
Duplex for sale in Montréal-Ouest - $618000,68 - 70 Croissant  Roxton Montr&#233;al-Ouest,,618000,45.453901,-73.65714,Attached,1958,4527 sqft,,
Condo for sale in Montréal-Nord (Montréal) - $254900,6995 boulevard  Gouin Est apt. 101 Montr&#233;al-Nord (Montr&#233;al),6 Rooms  3+0 Bedrooms  1+1 Bathrooms/Powder rooms  ,254900,45.674675,-73.537849,Divided,1981,1098 sqft,Garage (1),Located on a fleuve (river) Adapted for reduced mobility Elevator
Condo for sale in Lachine (Montréal) - $325900 +GST/QST,303 boulevard  Saint-Joseph apt. 613 Lachine (Montr&#233;al) Neighbourhood East,8 Rooms  2+0 Bedrooms  2+0 Bathrooms/Powder rooms  ,325900,45.43516759,-73.66392435,Divided,To be built New,,,Adapted for reduced mobility Elevator
Condo for sale in Rosemont/La Petite-Patrie (Montréal) - $399000 +GST/QST,6741 Rue  Saint-Urbain apt. 6 Rosemont/La Petite-Patrie (Montr&#233;al) Neighbourhood Little Italy,7 Rooms  2+0 Bedrooms  1+1 Bathrooms/Powder rooms  ,399000,45.53136488,-73.61487865,Divided,Under construction New,,,Basement 6 feet or +
Duplex for sale in Mercier/Hochelaga-Maisonneuve (Montréal) - $549000,2567 - 2569 Rue  Saint-Germain Mercier/Hochelaga-Maisonneuve (Montr&#233;al) Neighbourhood Hochelaga-Maisonneuve,,549000,45.544147,-73.554535,Attached,1955,2250 sqft,Driveway (1) Garage (2),Basement 6 feet or +
